RowNumber,CustomerId,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
15005762,Cust05762,654,Spain,Female,37,0,46388.8,2,0,0,143.06,0
15005763,Cust05763,747,France,Male,52,10,163488.51,2,1,0,38.23,0
15005764,Cust05764,701,France,Female,18,0,218834.63,3,1,1,37.23,1
15005765,Cust05765,634,France,Male,20,4,30987.75,2,1,0,163.96,0
15005766,Cust05766,571,France,Female,34,7,37317.32,2,0,1,18.39,0
15005767,Cust05767,536,France,Male,33,8,98902.48,3,1,0,158.46,0
15005768,Cust05768,634,France,Female,51,8,10447.12,1,0,0,114.3,1
15005769,Cust05769,607,France,Male,39,9,129407.94,1,1,1,177.37,0
15005770,Cust05770,758,Spain,Male,33,5,81386.88,2,0,0,168.02,1
15005771,Cust05771,850,France,Female,37,1,74126.81,2,0,1,167.49,0
15005772,Cust05772,587,Spain,Male,36,9,3064.33,2,1,0,88.77,0
15005773,Cust05773,666,France,Male,46,2,139879.64,1,1,0,79.18,1
15005774,Cust05774,626,France,Female,31,5,153268.29,1,0,1,108.26,0
15005775,Cust05775,678,France,Male,18,0,81061.85,2,1,1,41.48,0
15005776,Cust05776,829,France,Male,51,1,17579.81,2,1,0,28.47,0
15005777,Cust05777,800,Spain,Male,54,10,116790.58,2,1,0,21.7,1
15005778,Cust05778,669,Germany,Female,42,6,129856.55,3,1,0,104.89,1
15005779,Cust05779,750,Germany,Female,48,3,109827.86,2,0,1,171.74,0
15005780,Cust05780,625,Spain,Male,42,0,86006.0,1,1,0,143.43,0
15005781,Cust05781,541,France,Male,31,2,34626.8,3,1,0,85.59,0
15005782,Cust05782,634,France,Male,25,8,172859.14,1,1,1,42.99,0
15005783,Cust05783,561,France,Female,40,1,92945.82,4,1,0,89.71,1
15005784,Cust05784,779,Spain,Female,49,7,146465.16,1,0,0,21.5,0
15005785,Cust05785,684,France,Male,43,5,152440.38,2,0,0,40.65,0
15005786,Cust05786,745,France,Female,49,0,30397.1,2,0,1,163.64,0
15005787,Cust05787,773,Germany,Female,35,7,55488.94,4,1,1,97.85,1
15005788,Cust05788,558,France,Female,25,6,159667.33,1,1,1,35.39,1
15005789,Cust05789,694,France,Male,42,4,24573.0,1,1,0,15.06,0
15005790,Cust05790,850,Germany,Female,29,1,54032.01,2,1,1,145.54,0
15005791,Cust05791,668,Germany,Male,50,7,119829.6,2,0,0,193.67,1
15005792,Cust05792,668,Spain,Male,40,6,14270.17,1,0,0,142.31,0
15005793,Cust05793,544,Spain,Female,42,5,51191.56,3,0,0,162.83,1
15005794,Cust05794,478,Spain,Female,60,5,25123.71,2,1,1,15.92,0
15005795,Cust05795,431,France,Female,46,4,74404.5,2,1,0,31.55,0
15005796,Cust05796,755,France,Male,41,8,64498.78,2,1,0,198.13,1
15005797,Cust05797,506,Germany,Male,38,7,77809.39,2,1,0,42.59,0
15005798,Cust05798,549,France,Female,41,0,17743.83,1,1,0,131.26,0
15005799,Cust05799,829,Spain,Male,36,4,54147.93,1,0,1,28.51,0
15005800,Cust05800,604,Spain,Male,37,7,65223.56,2,0,1,152.97,0
15005801,Cust05801,741,Germany,Male,31,6,56771.01,1,1,0,79.51,0
15005802,Cust05802,621,France,Female,22,6,177325.02,1,0,0,177.94,0
15005803,Cust05803,699,France,Female,34,1,50710.27,1,0,1,31.12,0
15005804,Cust05804,770,France,Female,18,5,44385.3,2,0,0,197.73,1
15005805,Cust05805,695,France,Female,58,8,148327.79,1,1,1,166.5,0
15005806,Cust05806,687,France,Female,55,7,39718.48,2,0,1,137.48,0
15005807,Cust05807,678,France,Male,44,9,14327.53,2,0,0,171.73,0
15005808,Cust05808,529,Germany,Female,37,3,0.0,1,0,0,51.84,1
15005809,Cust05809,658,France,Male,36,5,97928.13,2,0,0,99.98,0
15005810,Cust05810,593,Germany,Female,23,0,134223.51,2,0,0,173.05,0
15005811,Cust05811,802,France,Female,29,4,128630.18,2,1,0,44.14,1
15005812,Cust05812,739,Spain,Male,46,5,18677.58,2,0,0,85.61,0
15005813,Cust05813,847,France,Male,32,8,75803.1,2,0,1,75.12,0
15005814,Cust05814,745,Spain,Male,67,6,31092.93,2,0,0,50.35,0
15005815,Cust05815,702,France,Male,20,7,111045.81,1,1,1,91.36,0
15005816,Cust05816,638,Germany,Male,24,5,0.0,1,1,1,91.44,0
15005817,Cust05817,653,France,Female,19,2,175173.35,4,1,1,134.69,0
15005818,Cust05818,662,France,Male,44,6,89613.42,2,0,0,159.81,0
15005819,Cust05819,497,France,Female,44,8,45468.63,2,0,0,182.14,0
15005820,Cust05820,793,France,Female,27,5,0.0,1,0,1,190.93,0
15005821,Cust05821,850,France,Female,30,8,137208.71,2,1,0,44.34,0
15005822,Cust05822,632,Germany,Female,54,1,158791.41,2,0,1,167.07,0
15005823,Cust05823,747,Germany,Male,45,10,0.0,1,1,1,50.4,0
15005824,Cust05824,732,Spain,Male,34,9,38516.03,1,0,0,51.82,0
15005825,Cust05825,552,France,Female,28,10,130884.67,2,0,1,134.63,0
15005826,Cust05826,637,France,Male,52,7,112094.35,1,0,1,100.76,0
15005827,Cust05827,767,Germany,Male,27,10,41510.7,2,1,0,80.1,1
15005828,Cust05828,711,France,Male,49,7,53841.96,2,0,0,185.65,0
15005829,Cust05829,585,France,Female,55,1,57649.77,4,0,0,184.23,1
15005830,Cust05830,437,Spain,Male,18,1,57066.83,2,1,1,181.0,0
15005831,Cust05831,641,France,Male,29,8,5362.68,1,1,1,77.71,1
15005832,Cust05832,799,France,Male,55,8,22049.06,1,0,1,12.92,1
15005833,Cust05833,583,France,Male,52,0,176322.62,1,0,1,101.88,1
15005834,Cust05834,592,Germany,Male,55,1,21985.04,1,0,1,145.91,0
15005835,Cust05835,492,France,Female,43,8,28749.48,2,1,0,56.28,0
15005836,Cust05836,766,France,Male,36,8,18206.01,2,0,0,120.66,0
15005837,Cust05837,554,France,Female,50,1,99207.41,1,0,1,28.81,1
15005838,Cust05838,674,Germany,Female,51,5,0.0,1,1,0,34.18,1
15005839,Cust05839,561,Germany,Female,38,6,18127.88,2,0,1,122.31,0
15005840,Cust05840,710,Germany,Female,47,7,75917.54,1,1,0,170.09,1
15005841,Cust05841,591,Germany,Female,39,2,175317.85,2,0,1,24.13,0
15005842,Cust05842,528,France,Male,35,6,115323.68,2,1,0,197.9,1
15005843,Cust05843,620,Germany,Male,48,3,0.0,2,1,0,50.77,1
15005844,Cust05844,737,France,Male,40,9,105548.22,1,1,1,180.18,0
15005845,Cust05845,687,Germany,Female,39,4,1623.5,1,1,1,62.82,0
15005846,Cust05846,540,France,Female,22,5,82826.67,2,1,1,81.42,0
15005847,Cust05847,548,Spain,Male,54,5,32517.66,1,1,0,30.42,0
15005848,Cust05848,736,France,Male,60,10,48193.59,3,0,1,87.75,0
15005849,Cust05849,505,Spain,Female,41,3,84692.72,1,0,0,117.78,1
15005850,Cust05850,769,France,Male,30,3,146210.23,2,0,0,187.53,0
15005851,Cust05851,718,France,Male,50,5,60680.64,1,0,1,145.88,1
15005852,Cust05852,548,France,Female,20,3,77735.97,2,1,1,92.31,0
15005853,Cust05853,690,France,Male,24,7,0.0,2,1,0,101.22,0
15005854,Cust05854,613,France,Female,25,8,72615.22,2,1,0,55.66,0
15005855,Cust05855,612,France,Male,23,7,57390.35,1,0,0,159.18,1
15005856,Cust05856,471,Germany,Male,38,9,45956.25,2,0,0,193.0,1
15005857,Cust05857,561,France,Female,48,5,17965.98,1,1,0,102.79,1
15005858,Cust05858,649,Spain,Female,46,3,163825.5,1,0,0,37.04,0
15005859,Cust05859,682,Spain,Female,27,0,16617.43,1,1,0,168.6,0
15005860,Cust05860,609,France,Male,26,4,23803.85,2,0,1,191.5,0
15005861,Cust05861,585,Spain,Female,46,5,4942.3,2,0,1,170.07,0
15005862,Cust05862,631,France,Female,31,9,130267.45,1,1,0,13.12,0
15005863,Cust05863,678,Spain,Female,33,9,0.0,1,0,0,158.54,1
15005864,Cust05864,561,France,Male,64,4,72845.46,2,0,1,122.88,0
15005865,Cust05865,822,France,Female,18,8,86971.47,2,1,0,113.04,1
15005866,Cust05866,417,France,Female,56,8,98290.44,1,1,0,172.07,0
15005867,Cust05867,645,France,Male,46,1,40080.88,2,0,1,61.21,0
15005868,Cust05868,507,Spain,Female,37,4,82220.02,1,1,1,107.67,0
15005869,Cust05869,635,France,Female,35,8,8029.67,1,0,1,124.01,0
15005870,Cust05870,514,Germany,Female,31,3,111275.79,1,0,1,68.18,0
15005871,Cust05871,561,Germany,Female,57,0,150673.29,1,0,1,41.03,0
15005872,Cust05872,605,France,Male,30,3,0.0,2,1,0,113.16,0
15005873,Cust05873,677,France,Male,36,1,81854.49,2,1,1,195.26,0
15005874,Cust05874,540,France,Female,33,4,0.0,1,0,1,80.6,0
15005875,Cust05875,622,France,Male,43,0,3977.86,1,1,1,112.21,0
15005876,Cust05876,637,France,Female,34,0,10681.6,3,1,1,197.97,0
15005877,Cust05877,597,France,Male,30,1,22576.85,1,1,1,107.56,0
15005878,Cust05878,630,France,Male,18,9,44249.5,2,1,1,42.47,0
15005879,Cust05879,614,France,Male,36,5,88004.95,3,1,0,154.05,1
15005880,Cust05880,695,Spain,Female,18,6,127846.32,2,0,0,66.05,0
15005881,Cust05881,700,France,Female,27,7,25888.78,2,0,1,139.79,0
15005882,Cust05882,850,France,Female,25,1,92386.69,1,0,1,28.85,0
15005883,Cust05883,590,Germany,Female,41,10,25709.07,2,0,0,95.4,0
15005884,Cust05884,678,Germany,Female,24,2,31741.04,1,1,1,104.01,0
15005885,Cust05885,741,Spain,Male,32,9,136054.67,1,1,0,123.8,1
15005886,Cust05886,680,France,Female,27,7,0.0,1,0,1,147.65,0
15005887,Cust05887,771,Spain,Male,30,4,0.0,2,0,1,38.41,1
15005888,Cust05888,580,France,Female,25,0,4548.44,2,0,0,168.03,0
15005889,Cust05889,801,France,Female,33,6,71510.88,2,1,0,142.35,0
15005890,Cust05890,799,France,Female,56,9,48280.01,2,0,0,82.58,1
15005891,Cust05891,791,France,Female,40,5,201567.62,2,1,1,57.96,0
15005892,Cust05892,633,France,Male,45,0,37906.24,1,1,1,195.07,0
15005893,Cust05893,650,France,Female,28,4,52622.23,2,0,0,168.91,0
15005894,Cust05894,553,France,Male,49,5,90719.54,2,1,0,46.27,1
15005895,Cust05895,621,Germany,Male,59,2,79937.82,1,1,1,68.68,0
15005896,Cust05896,636,Germany,Male,37,0,124548.54,2,0,1,126.32,0
15005897,Cust05897,689,France,Male,24,7,179584.53,1,1,0,60.82,0
15005898,Cust05898,665,France,Male,36,6,0.0,1,0,1,134.61,0
15005899,Cust05899,608,Germany,Female,33,3,107452.6,1,1,1,57.92,0
15005900,Cust05900,768,Germany,Female,33,0,179098.01,2,0,1,191.18,0
15005901,Cust05901,478,France,Female,18,1,147719.24,1,1,0,22.7,1
15005902,Cust05902,541,France,Female,33,3,33843.97,2,1,1,62.89,0
15005903,Cust05903,661,Spain,Female,23,5,11496.43,2,0,0,195.98,0
15005904,Cust05904,643,France,Female,45,5,110463.1,1,0,0,196.42,1
15005905,Cust05905,591,Germany,Female,23,4,106655.34,2,0,0,141.29,0
15005906,Cust05906,714,Germany,Female,25,7,53593.72,2,1,1,54.01,0
15005907,Cust05907,636,Germany,Male,39,9,77240.08,2,1,1,38.41,0
15005908,Cust05908,546,Germany,Female,28,10,11620.59,2,0,1,117.47,0
15005909,Cust05909,693,Germany,Female,18,2,31389.79,1,1,1,184.0,0
15005910,Cust05910,484,France,Male,42,10,55353.82,2,0,0,32.08,0
15005911,Cust05911,767,Spain,Male,29,0,47374.68,1,1,1,66.03,0
15005912,Cust05912,446,France,Male,41,9,48404.84,2,0,1,79.71,0
15005913,Cust05913,479,France,Male,52,8,121563.61,1,1,1,72.77,0
15005914,Cust05914,582,France,Male,53,2,44414.79,1,0,0,146.4,1
15005915,Cust05915,424,France,Male,48,5,64852.5,2,1,0,119.36,1
15005916,Cust05916,686,Germany,Female,25,5,101559.75,3,0,0,124.44,1
15005917,Cust05917,757,Germany,Female,50,0,162061.58,2,1,0,190.37,0
15005918,Cust05918,643,France,Male,33,1,185422.17,3,0,1,185.16,0
15005919,Cust05919,631,France,Female,26,7,52162.98,2,1,1,121.85,0
15005920,Cust05920,748,Spain,Male,22,1,0.0,1,0,0,175.97,0
15005921,Cust05921,614,Germany,Male,18,6,0.0,1,0,0,27.37,0
15005922,Cust05922,656,Spain,Female,22,4,185122.71,1,1,0,194.69,0
15005923,Cust05923,636,Spain,Female,49,0,124791.18,2,1,0,97.46,0
15005924,Cust05924,666,Spain,Male,23,10,34173.53,1,0,1,133.45,0
15005925,Cust05925,531,France,Female,32,2,26790.32,3,0,0,156.08,1
15005926,Cust05926,850,France,Male,34,7,0.0,2,0,1,99.31,0
15005927,Cust05927,626,France,Male,35,7,102943.87,2,1,1,135.99,0
15005928,Cust05928,515,France,Male,28,9,104432.38,2,1,0,151.05,0
15005929,Cust05929,647,Germany,Female,60,5,92649.23,1,0,0,32.43,0
15005930,Cust05930,605,Germany,Female,38,9,44377.63,1,0,1,33.68,0
15005931,Cust05931,546,Spain,Male,18,1,69926.12,1,1,0,190.67,0
15005932,Cust05932,495,Spain,Female,33,2,75517.95,2,1,1,62.79,0
15005933,Cust05933,719,Spain,Female,39,1,0.0,1,1,0,137.5,1
15005934,Cust05934,553,France,Female,48,9,82913.88,3,0,0,49.86,0
15005935,Cust05935,850,France,Female,18,7,95619.01,1,1,0,153.91,0
15005936,Cust05936,603,France,Male,42,7,0.0,1,0,0,142.41,1
15005937,Cust05937,608,France,Male,22,0,26412.53,1,1,1,189.83,0
15005938,Cust05938,753,Germany,Female,36,8,92204.68,2,1,0,42.62,0
15005939,Cust05939,526,France,Male,45,5,111634.31,1,0,1,166.59,0
15005940,Cust05940,751,Spain,Male,40,5,0.0,3,1,1,39.02,0
15005941,Cust05941,567,France,Female,37,10,257883.55,2,0,1,124.82,0
15005942,Cust05942,653,Germany,Female,44,2,98229.96,1,1,1,134.27,0
15005943,Cust05943,624,France,Female,34,2,148701.45,2,0,1,127.5,0
15005944,Cust05944,850,Spain,Female,27,5,57593.07,1,0,0,149.7,0
15005945,Cust05945,689,Spain,Female,43,10,44615.76,2,0,1,62.63,0
15005946,Cust05946,850,France,Female,50,2,7610.33,2,0,1,81.45,1
15005947,Cust05947,733,Spain,Male,32,7,208262.41,1,0,1,132.77,0
15005948,Cust05948,602,Germany,Female,32,8,136017.41,1,1,0,143.66,1
15005949,Cust05949,722,France,Male,23,5,72843.1,1,0,0,25.69,0
15005950,Cust05950,687,France,Female,42,7,19578.36,1,0,1,163.61,0
15005951,Cust05951,690,France,Female,35,5,32601.18,1,0,1,172.58,0
15005952,Cust05952,668,Spain,Female,54,0,161207.32,3,1,0,17.01,0
15005953,Cust05953,622,France,Male,43,1,57546.16,1,0,1,55.65,0
15005954,Cust05954,850,France,Female,50,4,0.0,2,1,1,161.62,0
15005955,Cust05955,675,France,Male,34,2,157416.53,2,1,1,162.58,0
15005956,Cust05956,677,France,Male,29,5,63722.31,1,1,0,143.79,0
15005957,Cust05957,697,Germany,Male,23,3,199389.16,1,1,1,83.34,0
15005958,Cust05958,680,France,Female,45,7,134917.32,2,1,0,83.26,0
15005959,Cust05959,763,Germany,Female,33,3,141985.1,2,1,0,151.85,0
15005960,Cust05960,656,Germany,Female,35,3,68943.14,2,1,0,111.31,0
15005961,Cust05961,699,France,Female,51,8,212023.36,1,1,0,126.29,0
15005962,Cust05962,601,France,Female,40,1,112535.57,1,0,1,159.49,1
15005963,Cust05963,651,Germany,Female,41,6,19390.95,1,0,0,177.84,0
15005964,Cust05964,641,Germany,Male,53,5,101722.24,2,1,0,69.38,1
15005965,Cust05965,716,Spain,Female,41,7,0.0,2,0,0,26.73,0
15005966,Cust05966,682,Germany,Female,29,7,76035.44,1,1,0,68.19,0
15005967,Cust05967,664,France,Female,31,1,77208.63,2,0,0,191.78,1
15005968,Cust05968,547,Spain,Female,23,8,188091.84,2,1,1,85.78,0
15005969,Cust05969,623,Spain,Male,27,4,103334.55,2,1,1,105.42,0
15005970,Cust05970,585,Germany,Female,53,8,12144.21,2,0,1,42.34,0
15005971,Cust05971,666,Germany,Male,34,3,18381.88,1,0,1,113.24,1
15005972,Cust05972,513,France,Female,30,5,89332.22,2,1,0,198.68,1
15005973,Cust05973,717,Germany,Male,42,6,52320.1,2,0,0,157.88,1
15005974,Cust05974,777,France,Female,44,8,24108.73,3,1,0,52.52,0
15005975,Cust05975,485,Germany,Male,29,4,97870.48,2,1,1,144.36,0
15005976,Cust05976,373,Spain,Male,31,10,0.0,1,0,1,163.51,0
15005977,Cust05977,724,France,Female,28,10,161306.32,2,0,0,77.76,0
15005978,Cust05978,605,Spain,Male,45,7,52783.8,4,0,0,13.72,1
15005979,Cust05979,607,Spain,Male,23,5,17172.42,1,0,0,137.35,0
15005980,Cust05980,428,Spain,Male,43,0,82243.6,1,1,0,117.4,0
15005981,Cust05981,671,Spain,Female,47,9,92031.64,1,1,0,47.34,1
15005982,Cust05982,700,Spain,Male,29,9,0.0,1,0,1,85.49,0
15005983,Cust05983,350,Germany,Male,44,9,0.0,4,0,1,57.16,0
15005984,Cust05984,711,Spain,Male,25,0,37769.25,2,1,0,96.72,0
15005985,Cust05985,595,Germany,Male,38,4,81799.82,1,0,1,73.96,0
15005986,Cust05986,657,France,Female,28,1,39190.64,1,1,0,73.87,0
15005987,Cust05987,686,France,Male,31,6,55942.83,2,1,0,59.51,0
15005988,Cust05988,681,France,Female,50,8,92482.68,1,0,1,53.96,0
15005989,Cust05989,424,France,Female,44,7,104311.77,1,0,0,128.11,1
15005990,Cust05990,663,France,Female,38,1,135974.73,2,1,0,53.29,0
15005991,Cust05991,748,Spain,Female,46,2,86524.9,2,1,1,78.46,0
15005992,Cust05992,710,France,Female,52,10,962.07,3,1,1,137.71,0
15005993,Cust05993,766,Germany,Male,37,5,38391.91,1,0,0,91.34,1
15005994,Cust05994,728,Germany,Female,31,3,62935.95,1,0,0,151.87,0
15005995,Cust05995,683,Germany,Female,48,0,85587.68,2,1,0,198.84,1
15005996,Cust05996,519,France,Female,41,5,129655.0,1,1,1,152.06,0
15005997,Cust05997,636,France,Male,32,8,0.0,2,0,0,83.28,0
15005998,Cust05998,535,Germany,Female,40,6,162860.81,2,0,1,120.17,0
15005999,Cust05999,717,France,Female,46,5,83312.91,2,0,0,30.2,0
15006000,Cust06000,528,France,Female,29,0,76782.0,2,0,1,80.7,0
15006001,Cust06001,658,France,Male,33,5,83957.02,1,0,0,66.12,0
15006002,Cust06002,518,France,Male,53,1,130152.34,2,1,1,17.69,0
15006003,Cust06003,731,Germany,Female,43,6,47228.12,1,0,1,138.87,0
15006004,Cust06004,536,France,Male,37,0,120572.66,1,1,1,85.05,0
15006005,Cust06005,498,Spain,Male,18,4,126900.89,2,0,1,75.95,1
15006006,Cust06006,839,Germany,Male,29,8,28103.92,1,1,1,145.24,0
15006007,Cust06007,628,Spain,Male,19,7,0.0,1,1,0,64.58,0
15006008,Cust06008,675,France,Female,33,3,169619.65,1,0,1,71.71,0
15006009,Cust06009,784,France,Male,44,6,67492.04,1,0,0,167.37,0
15006010,Cust06010,798,Germany,Female,56,0,119154.62,1,1,0,35.48,0
15006011,Cust06011,416,Spain,Female,59,0,80331.31,4,0,1,94.93,0
15006012,Cust06012,692,Germany,Female,44,7,61051.96,2,1,1,146.58,0
15006013,Cust06013,720,Spain,Female,36,3,88180.11,2,0,0,94.09,0
15006014,Cust06014,834,Germany,Female,52,0,108659.38,2,1,0,89.61,0
15006015,Cust06015,438,Spain,Male,47,2,0.0,2,0,1,49.6,0
15006016,Cust06016,672,France,Female,49,3,212721.61,2,1,1,68.29,0
15006017,Cust06017,641,France,Male,36,2,188399.19,2,1,0,85.12,0
15006018,Cust06018,433,France,Male,34,4,29715.71,2,1,1,171.34,0
15006019,Cust06019,556,France,Female,27,1,17346.28,1,0,1,22.69,1
15006020,Cust06020,671,Spain,Female,61,0,162840.09,3,1,0,125.53,1
15006021,Cust06021,704,France,Male,46,0,122253.21,3,0,0,105.36,1
15006022,Cust06022,541,France,Male,35,9,59741.86,2,1,0,21.26,0
15006023,Cust06023,714,France,Female,43,7,182425.5,2,0,0,102.61,1
15006024,Cust06024,591,Spain,Male,18,5,55811.48,1,1,1,41.58,0
15006025,Cust06025,808,France,Male,45,10,177443.24,2,1,0,101.74,1
15006026,Cust06026,728,France,Male,59,10,175850.05,3,1,0,69.03,1
15006027,Cust06027,575,France,Male,55,7,62019.83,1,0,0,121.47,0
15006028,Cust06028,750,France,Female,33,8,136125.6,1,1,1,27.64,0
15006029,Cust06029,846,Germany,Male,43,7,91240.98,1,0,0,76.95,1
15006030,Cust06030,641,Germany,Female,49,7,89210.98,2,0,0,196.12,0
15006031,Cust06031,811,France,Male,42,10,40374.62,3,0,1,130.62,1
15006032,Cust06032,644,Germany,Male,54,0,29160.03,2,1,1,182.25,1
15006033,Cust06033,621,Germany,Female,44,2,110197.56,1,0,0,199.61,1
15006034,Cust06034,658,Spain,Female,37,4,106194.56,2,0,0,55.36,1
15006035,Cust06035,624,France,Female,49,5,152743.38,2,1,1,58.35,0
15006036,Cust06036,597,France,Male,40,10,10400.17,1,0,0,185.97,0
15006037,Cust06037,534,France,Male,59,4,93465.15,1,0,0,103.78,0
15006038,Cust06038,575,France,Male,53,1,70285.21,2,0,0,16.28,1
15006039,Cust06039,510,France,Female,25,1,107082.87,1,0,1,120.24,0
15006040,Cust06040,758,France,Male,39,0,28183.78,2,0,0,37.69,0
15006041,Cust06041,711,France,Male,46,7,21630.06,2,0,1,150.12,1
15006042,Cust06042,469,France,Male,33,2,21268.35,1,0,0,141.08,1
15006043,Cust06043,701,France,Male,28,2,118641.54,1,0,1,99.6,1
15006044,Cust06044,670,Germany,Female,60,6,0.0,2,0,0,125.97,0
15006045,Cust06045,564,France,Female,47,7,0.0,1,1,0,158.43,1
15006046,Cust06046,627,Spain,Female,58,0,65278.55,2,0,1,195.16,0
15006047,Cust06047,748,Germany,Female,25,3,33373.52,1,0,1,129.21,1
15006048,Cust06048,698,Germany,Male,25,6,42567.77,1,0,0,176.54,1
15006049,Cust06049,631,Germany,Female,33,6,79910.03,3,1,0,69.69,1
15006050,Cust06050,623,Germany,Male,53,5,0.0,1,0,0,39.34,1
15006051,Cust06051,659,France,Male,34,0,0.0,2,0,1,77.07,0
15006052,Cust06052,764,France,Male,45,10,121607.73,2,1,1,170.31,0
15006053,Cust06053,569,France,Male,36,3,75948.96,2,0,1,126.95,0
15006054,Cust06054,440,France,Male,34,9,121862.79,1,0,0,95.03,1
15006055,Cust06055,701,Spain,Male,33,6,132315.28,1,1,1,37.89,0
15006056,Cust06056,457,France,Female,34,6,50198.4,2,0,1,41.13,0
15006057,Cust06057,519,France,Male,45,3,68381.07,2,1,1,41.52,0
15006058,Cust06058,697,Spain,Female,38,6,111682.0,2,1,0,103.23,1
15006059,Cust06059,850,Spain,Male,40,2,142664.96,1,0,0,174.85,0
15006060,Cust06060,637,France,Male,40,6,29628.12,2,0,1,154.4,0
15006061,Cust06061,606,France,Female,51,1,0.0,3,0,1,47.35,0
15006062,Cust06062,733,France,Female,29,0,22356.94,1,0,1,17.07,0
15006063,Cust06063,636,Spain,Female,42,3,31914.38,2,1,1,170.31,0
15006064,Cust06064,581,Germany,Female,44,2,20807.94,1,0,1,188.39,0
15006065,Cust06065,602,Germany,Female,42,1,134218.61,2,0,1,167.15,0
15006066,Cust06066,729,France,Female,23,7,98051.53,1,1,0,132.12,0
15006067,Cust06067,653,Germany,Female,36,1,152773.56,2,1,1,146.57,0
15006068,Cust06068,743,France,Female,46,5,61517.44,2,1,0,132.57,0
15006069,Cust06069,470,Germany,Male,47,2,0.0,2,0,1,14.61,0
15006070,Cust06070,567,France,Female,37,3,70719.08,4,1,1,186.38,1
15006071,Cust06071,579,France,Male,46,9,178612.62,1,1,0,64.06,1
15006072,Cust06072,531,Germany,Male,35,9,148597.83,2,0,1,159.57,0
15006073,Cust06073,593,Spain,Male,32,4,0.0,2,1,1,115.9,1
15006074,Cust06074,689,Germany,Female,44,0,0.0,1,0,1,86.37,1
15006075,Cust06075,642,France,Male,25,2,82448.34,1,1,1,21.1,0
15006076,Cust06076,686,France,Male,26,3,16390.44,1,0,1,137.34,0
15006077,Cust06077,593,Germany,Male,24,9,182639.04,1,0,1,98.84,0
15006078,Cust06078,686,Spain,Male,49,6,57668.73,1,1,0,38.78,1
15006079,Cust06079,598,Spain,Male,49,8,11736.22,1,0,0,140.19,1
15006080,Cust06080,548,Germany,Female,43,9,83206.43,2,0,0,77.58,0
15006081,Cust06081,640,Germany,Male,49,9,6319.27,1,1,1,11.07,0
15006082,Cust06082,640,France,Male,30,6,41241.26,1,1,1,192.1,0
15006083,Cust06083,621,Germany,Female,49,4,2080.04,2,1,1,36.55,1
15006084,Cust06084,548,Germany,Female,36,5,0.0,1,0,1,100.77,0
15006085,Cust06085,850,Germany,Male,56,5,91297.15,2,0,0,32.28,0
15006086,Cust06086,674,France,Male,22,8,3381.37,1,1,0,191.87,0
15006087,Cust06087,650,Spain,Male,18,5,101659.27,2,0,0,101.6,1
15006088,Cust06088,794,Germany,Female,22,5,111853.27,2,0,0,39.36,0
15006089,Cust06089,516,Spain,Male,21,5,136479.32,1,0,0,19.63,0
15006090,Cust06090,554,France,Male,53,6,120486.89,2,0,0,182.54,0
15006091,Cust06091,647,France,Female,31,0,134503.2,1,1,1,104.22,0
15006092,Cust06092,627,France,Male,54,1,78010.42,2,0,0,92.12,1
15006093,Cust06093,759,Germany,Male,41,9,46431.58,2,1,1,59.71,0
15006094,Cust06094,562,Germany,Female,52,5,19390.3,3,1,0,127.55,0
15006095,Cust06095,781,Spain,Male,42,4,2392.33,1,1,1,165.42,0
15006096,Cust06096,591,Spain,Female,24,3,86588.62,1,1,1,116.3,0
15006097,Cust06097,621,France,Female,38,9,66663.52,3,0,1,89.35,1
15006098,Cust06098,433,France,Male,27,7,68629.52,1,1,0,60.4,0
15006099,Cust06099,744,France,Male,46,9,0.0,2,0,1,56.1,0
15006100,Cust06100,661,Germany,Male,42,4,212284.65,1,0,1,53.35,0
15006101,Cust06101,642,Germany,Female,18,8,135129.1,2,0,0,132.38,0
15006102,Cust06102,610,Germany,Female,34,6,76405.28,2,0,1,111.66,1
15006103,Cust06103,523,France,Male,51,9,121081.05,1,0,0,32.43,0
15006104,Cust06104,749,France,Male,30,6,79456.69,2,1,1,119.28,0
15006105,Cust06105,746,France,Male,24,8,161409.79,1,0,0,84.36,0
